Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:56:21   9.0   0.0   1.6  89.4   0.0    2   8027   3040    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:22   9.9   0.0   2.2  87.9   0.0    3  13102   3845    0    0    0   0.00E  0.87 GHz  0.76 GHz  2.10 GHz
22:56:23  10.2   0.0   1.7  87.9   0.3    2   7932   3482    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:56:24  10.6   0.0   1.8  87.5   0.1    1   9305   3893    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:25   8.2   0.0   2.0  89.7   0.0    2  12441   3565    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:26   8.4   0.0   1.6  89.9   0.1    2   9187   3449    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.13 GHz
22:56:27   5.1   0.0   1.3  93.6   0.0    1   6990   2360    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
22:56:28   8.7   0.0   2.1  89.0   0.2    2  13150   3770    0    0    1   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:56:29   9.7   0.0   2.2  88.2   0.0    3  12466   3749    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:30   9.7   0.0   1.9  88.4   0.1    3  12042   3681    0    0    0   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:56:31   9.2   0.0   1.7  89.2   0.0    2   9346   3287    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:32  11.6   0.0   1.9  86.6   0.0    3  10443   4472    0    0    0   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:56:33  18.7   0.0   2.2  78.9   0.3    2   8573   5770    7    0   12   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:56:34   9.7   0.0   1.1  89.2   0.1    2   7361   2953    0    0    1   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:56:35  11.1   0.0   1.9  87.0   0.1    2  11528   4199    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:56:36  14.4   0.0   1.9  83.7   0.0    2   9610   4937    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:37   9.8   0.0   1.1  89.0   0.1    2   5368   2945    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:56:38   9.5   0.0   0.9  89.5   0.1    2   5173   2804    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:39  10.4   0.0   1.3  88.3   0.0    2   5287   3103    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:40   9.0   0.0   1.0  90.0   0.0    2   4389   2471    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:56:41   9.3   0.0   0.7  89.8   0.2    2   4833   2605    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:42  12.4   0.0   2.2  85.4   0.0    3  13699   5074    1    0    0   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:56:43  10.4   0.0   1.6  87.7   0.3    2  10950   3862    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:44  10.3   0.0   1.5  88.2   0.0    3   9971   3615    0    0    0   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:56:45   9.7   0.0   0.9  89.4   0.0    2   5290   2828    0    0    0   0.00E  0.88 GHz  0.79 GHz  2.10 GHz
22:56:46  13.0   0.0   1.2  85.7   0.1    4   5921   3641    2    0    2   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:56:47  12.2   0.0   2.2  85.4   0.2    2  13112   5076    2    0    2   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:56:48  14.4   0.0   1.3  84.2   0.2    3   7530   4097    3    0   15   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:56:49  19.9   0.0   0.8  79.4   0.0    3   4074   4135    0    0    1   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:56:50  16.8   0.0   0.8  82.4   0.0    3   4376   3440    0    0    0   0.00E  0.88 GHz  0.78 GHz  2.10 GHz
22:56:51  17.0   0.0   0.6  82.2   0.2    3   3776   3536    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:56:52  17.8   0.0   1.2  80.9   0.1    2   5941   5304    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:56:53   8.9   0.0   0.4  90.5   0.2    2   4443   2506    0    0    0   0.00E  0.89 GHz  0.79 GHz  2.10 GHz
22:56:54   9.0   0.0   0.5  90.5   0.0    2   4337   2406    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:55   9.0   0.0   0.6  90.4   0.0    2   4322   2405    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:56:56   9.3   0.0   0.7  90.0   0.0    2   4431   2416    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:56:57   9.0   0.0   0.8  90.2   0.1    2   4466   2566    0    0    1   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:56:58   9.6   0.0   0.6  89.7   0.2    3   4396   2439    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:56:59   9.0   0.0   0.8  90.3   0.0    2   4272   2292    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:00   9.1   0.0   0.7  90.2   0.0    2   4291   2433    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:01   9.1   0.0   0.8  90.2   0.0    2   4290   2355    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:02   8.8   0.0   0.8  90.2   0.2    2   4414   2404    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:03   8.9   0.0   0.8  90.2   0.1    2   4351   2366    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:04   9.0   0.0   1.0  90.0   0.0    2   4389   2590    0    0    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:05   8.8   0.0   1.1  90.1   0.0    2   4241   2298    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:06   9.0   0.0   0.8  90.0   0.1    2   4361   2452    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:07   8.7   0.0   0.9  90.4   0.0    2   4320   2381    0    0    1   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:08   8.8   0.0   0.9  90.0   0.3    2   4358   2440    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:09   8.8   0.0   0.9  90.3   0.0    2   4332   2496    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:10   8.7   0.0   1.0  90.3   0.0    2   4274   2354    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:11   8.6   0.0   0.9  90.4   0.0    2   4295   2305    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:12   8.9   0.0   1.1  90.0   0.1    2   4307   2397    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:13   8.8   0.0   1.2  89.8   0.3    2   4346   2425    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:14   9.0   0.0   1.0  90.0   0.0    2   4370   2436    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:57:15   8.8   0.0   0.8  90.4   0.0    2   4305   2340    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:16   8.9   0.0   1.0  90.1   0.0    2   4334   2382    1    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:17   9.0   0.0   0.8  90.2   0.0    2   4341   2361    0    0    1   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:18   9.0   0.0   1.4  89.4   0.2    3   5316   3124    2    0    1   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:19   8.9   0.0   0.9  90.2   0.0    2   4259   2288    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:20   8.9   0.0   0.8  90.2   0.1    2   4303   2319    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:21   9.0   0.0   0.8  90.2   0.0    2   4274   2377    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:22   9.0   0.0   0.8  90.2   0.0    2   4303   2366    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:23   8.9   0.0   1.1  90.0   0.1    2   4322   2362    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:24   8.8   0.0   0.8  90.3   0.1    2   4287   2361    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:25   8.7   0.0   0.7  90.7   0.0    2   4306   2304    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:26   8.9   0.0   0.6  90.5   0.0    3   4260   2295    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:27   8.9   0.0   0.4  90.6   0.1    2   4286   2355    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:28   8.8   0.0   0.5  90.5   0.2    2   4253   2279    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:29   8.7   0.0   0.7  90.6   0.1    2   4262   2259    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:30   8.8   0.0   0.7  90.5   0.0    2   4349   2377    1    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:31   8.8   0.0   0.8  90.4   0.0    2   4269   2341    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:32   8.8   0.0   0.7  90.5   0.0    3   4289   2354    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:33   8.8   0.0   0.7  90.3   0.2    2   4353   2392    0    0    1   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:34   9.1   0.0   0.7  90.3   0.0    2   4322   2395    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:35   9.0   0.0   0.6  90.3   0.2    2   4325   2330    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:36   8.9   0.0   0.5  90.6   0.0    2   4206   2227    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:37   9.0   0.0   0.7  90.2   0.2    2   4307   2353    1    0    0   0.00E  0.88 GHz  0.77 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:57:38   9.4   0.0   0.4  90.0   0.2    2   4262   2310    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:39   9.1   0.0   0.6  90.4   0.0    2   4260   2284    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:40   7.9   0.0   1.3  90.7   0.1    2   5600   3380    2    0    0   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
22:57:41   6.8   0.0   0.8  92.5   0.0    1   4172   2092    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:42   7.2   0.0   0.7  92.0   0.1    2   4227   2165    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:43   7.2   0.0   0.8  91.9   0.1    1   4111   2077    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
22:57:44   8.7   0.0   0.4  90.8   0.1    2   4321   2255    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:45   8.9   0.0   0.4  90.7   0.0    2   4304   2353    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:46   8.9   0.0   0.6  90.3   0.2    2   4347   2319    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:57:47   8.9   0.0   0.4  90.7   0.0    2   4211   2298    0    0    0   0.00E  0.88 GHz  0.78 GHz  2.10 GHz
22:57:48   8.0   0.0   0.7  91.2   0.2    3   4268   2198    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:49   8.5   0.0   0.7  90.9   0.0    2   4292   2251    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:50   8.5   0.0   0.9  90.5   0.0    1   4240   2322    0    0    0   0.00E  0.87 GHz  0.80 GHz  2.13 GHz
22:57:51   4.5   0.0   1.1  94.4   0.0    1   4025   1777    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
22:57:52   7.8   0.0   0.8  91.3   0.1    2   4328   2290    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:53   8.4   0.0   0.9  90.6   0.1    2   4422   2406    2    0    1   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:57:54   8.8   0.0   0.8  90.4   0.0    2   4334   2397    0    0    2   0.00E  0.89 GHz  0.77 GHz  2.10 GHz
22:57:55   8.8   0.0   0.9  90.2   0.1    2   4225   2342    0    0    1   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:56   8.8   0.0   1.0  90.2   0.0    2   4291   2403    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:57   8.3   0.0   1.0  90.6   0.1    2   4264   2364    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:58   7.8   0.0   0.9  91.1   0.2    2   4308   2271    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:57:59   8.7   0.0   1.0  90.3   0.0    2   4232   2279    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:00   5.7   0.0   1.3  93.0   0.0    2   4968   2591    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:58:01   4.5   0.0   1.3  94.1   0.0    3   4129   1935    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:02   8.8   0.0   1.4  89.7   0.1    2   4352   2480    0    0    0   0.00E  0.88 GHz  0.79 GHz  2.10 GHz
22:58:03   8.9   0.0   0.9  90.0   0.3    2   4412   2476    1    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:04   8.8   0.0   0.8  90.4   0.0    2   4261   2306    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:05   5.1   0.0   0.8  94.0   0.1    1   4076   1844    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.13 GHz
22:58:06   5.9   0.0   0.9  93.1   0.0    2   4118   1986    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:07   8.0   0.0   0.8  91.1   0.1    1   4201   2161    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
22:58:08   5.6   0.0   0.8  93.5   0.1    2   4170   1932    0    0    1   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:09   8.0   0.0   0.9  91.0   0.1    2   4208   2264    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:10   5.5   0.0   1.2  93.3   0.0    2   4114   1965    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:11   6.3   0.0   0.8  92.9   0.0    1   4148   2024    0    0    0   0.00E  0.84 GHz  0.79 GHz  1.45 GHz
22:58:12   5.1   0.0   0.8  94.0   0.2    2   4132   1947    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:13   8.9   0.0   1.0  90.0   0.2    2   4363   2413    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:14   8.8   0.0   0.8  90.4   0.0    3   4278   2321    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:15   8.7   0.0   0.8  90.4   0.0    2   4270   2322    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:16   6.8   0.0   0.9  92.3   0.0    2   4175   2123    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:17   7.4   0.0   0.8  91.9   0.0    2   4219   2141    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.08 GHz
22:58:18   7.0   0.0   0.8  91.9   0.3    2   4307   2245    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:19   8.8   0.0   0.4  90.7   0.0    2   4306   2332    0    0    1   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:20   8.9   0.0   0.7  90.4   0.0    2   4288   2306    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:21   8.8   0.0   0.8  90.4   0.0    2   4239   2363    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:22   8.9   0.0   0.6  90.5   0.0    2   4265   2334    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:23   8.3   0.0   1.3  90.1   0.3    2   5434   3520    0    0    0   0.00E  0.88 GHz  0.73 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:58:24   8.9   0.0   0.6  90.5   0.0    2   4275   2360    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:25   8.9   0.0   0.5  90.6   0.0    2   4256   2330    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:26   9.1   0.0   0.6  90.4   0.0    3   4280   2323    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:27   6.4   0.0   0.8  92.8   0.1    2   4184   2091    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:28   9.0   0.0   0.5  90.3   0.2    2   4457   2374    1    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:29   9.0   0.0   0.6  90.4   0.1    3   4257   2307    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:30   8.7   0.0   0.5  90.8   0.0    2   4205   2208    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:31   7.7   0.0   0.7  91.6   0.0    3   4174   2118    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:32   8.0   0.0   0.6  91.4   0.0    2   4286   2320    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:33   8.8   0.0   0.7  90.3   0.3    2   4328   2377    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:34   9.1   0.0   0.5  90.4   0.0    2   4283   2361    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:35   9.1   0.0   0.6  90.4   0.0    3   4249   2339    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:36   8.1   0.0   0.6  91.3   0.0    1   4205   2219    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:37   7.5   0.0   0.8  91.8   0.0    2   4183   2178    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:38   8.9   0.0   0.6  90.3   0.2    2   4304   2314    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:39   8.1   0.0   0.8  91.1   0.1    3   4259   2249    0    0    0   0.00E  0.88 GHz  0.77 GHz  2.10 GHz
22:58:40   8.8   0.0   0.7  90.5   0.0    2   4277   2341    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:41   9.0   0.0   0.7  90.3   0.0    2   4271   2368    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:42   7.5   0.0   0.8  91.6   0.1    2   4145   2182    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:43   6.7   0.0   1.0  92.2   0.1    2   4238   2185    0    0    1   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:44   7.1   0.0   0.9  91.8   0.2    2   4175   2165    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:45   4.7   0.0   1.5  93.8   0.0    2   5211   2952    0    0    0   0.00E  0.88 GHz  0.80 GHz  1.89 GHz
22:58:46   7.7   0.0   0.8  91.5   0.0    2   4259   2206    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:58:47   8.8   0.0   1.0  90.2   0.0    3   4356   2477    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:48   8.7   0.0   0.8  90.3   0.2    2   4284   2277    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:49   8.9   0.0   1.0  90.1   0.1    2   4315   2334    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:50   8.8   0.0   0.7  90.5   0.0    2   4274   2271    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:51   8.9   0.0   1.0  90.1   0.0    3   4282   2410    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:52   8.9   0.0   1.0  90.1   0.1    2   4305   2384    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:53   8.8   0.0   1.0  90.1   0.1    2   4308   2359    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:54   8.9   0.0   0.9  90.1   0.1    2   4295   2326    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:55   8.9   0.0   1.0  90.1   0.0    3   4222   2298    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:56   8.9   0.0   0.8  90.1   0.1    2   4255   2300    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:58:57   8.9   0.0   0.9  90.2   0.0    3   4271   2281    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:58:58   8.9   0.0   0.8  90.2   0.2    2   4293   2279    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:58:59   8.9   0.0   0.7  90.4   0.0    3   4211   2276    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:59:00   9.0   0.0   1.3  89.6   0.1    2   5203   3068    1    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:59:01   9.0   0.0   0.8  90.2   0.0    2   4260   2342    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:59:02   6.3   0.0   1.0  92.7   0.0    3   4221   2060    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:59:03   8.8   0.0   0.8  90.3   0.2    2   4283   2344    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:59:04   8.8   0.0   0.8  90.4   0.0    2   4355   2320    1    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:59:05   9.0   0.0   0.6  90.3   0.2    2   4375   2348    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:59:06   8.8   0.0   0.5  90.7   0.0    2   4329   2274    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:59:07   8.9   0.0   0.4  90.7   0.0    2   4211   2237    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:59:08   8.8   0.0   0.5  90.6   0.1    2   4344   2374    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:59:09   9.0   0.0   0.6  90.4   0.0    2   4280   2374    0    0    0   0.00E  0.88 GHz  0.79 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
22:59:10   8.9   0.0   0.6  90.4   0.1    2   4315   2337    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:59:11   8.8   0.0   0.7  90.5   0.0    3   4276   2302    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
22:59:12   9.0   0.0   0.7  90.4   0.0    2   4276   2295    0    0    0   0.00E  0.88 GHz  0.77 GHz  2.10 GHz
22:59:13   8.8   0.0   0.4  90.6   0.2    2   4280   2267    0    0    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
22:59:14   9.0   0.0   0.5  90.5   0.0    2   4291   2280    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:59:15   9.1   0.0   0.5  90.4   0.0    2   4210   2253    0    0    0   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
22:59:16   8.9   0.0   0.5  90.5   0.1    2   4220   2194    0    0    0   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
