Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:06:28   9.0   0.0   0.5  90.4   0.1    2   1481   2276   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:29   9.0   0.0   0.5  90.5   0.0    2   1376   2246   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:30   9.0   0.0   0.4  90.6   0.0    3   1486   2428   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:31   9.0   0.0   0.5  90.5   0.0    2   1500   2248   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:06:32   9.0   0.0   0.5  90.5   0.0    2   1495   2479   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:33   9.0   0.0   0.4  90.5   0.1    2   1497   2424   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:34   9.1   0.0   0.5  90.3   0.1    3   1483   2412   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:35   9.1   0.0   0.5  90.4   0.0    2   1421   2364   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:36   9.0   0.0   0.4  90.5   0.1    2   1519   2324   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:37   9.0   0.0   0.5  90.5   0.0    3   1413   2323   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:06:38   9.0   0.0   0.5  90.4   0.1    4   1536   2255   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:39   9.1   0.0   0.4  90.5   0.0    3   1489   2382   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:40   9.0   0.0   0.4  90.6   0.0    3   1451   2136   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:41   9.0   0.0   0.6  90.4   0.0    3   1489   2416   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:42   9.1   0.0   0.6  90.2   0.1    3   1531   2342   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:43   9.0   0.0   0.5  90.4   0.1    3   1523   2240   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:06:44   9.1   0.0   0.4  90.5   0.0    3   1449   2180   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:45   9.0   0.0   0.5  90.5   0.0    2   1420   2146   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:46   9.1   0.0   0.4  90.5   0.0    2   1495   2197   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:47   9.0   0.0   0.6  90.4   0.0    3   1483   2277   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:48   9.1   0.0   0.5  90.2   0.2    2   1507   2430   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:49   9.0   0.0   0.4  90.6   0.0    2   1378   2150   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:50   9.0   0.0   0.4  90.6   0.0    2   1429   2372   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:51   9.0   0.0   0.5  90.5   0.0    2   1510   2398   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:06:52   9.0   0.0   0.6  90.4   0.0    2   1410   2280   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:53   9.0   0.0   0.5  90.4   0.1    2   1434   2361   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:54   9.0   0.0   0.5  90.5   0.0    2   1468   2365   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:55   9.0   0.0   0.5  90.5   0.0    2   1433   2142   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:56   9.0   0.0   0.4  90.5   0.1    2   1481   2383   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:57   9.0   0.0   0.5  90.5   0.0    2   1389   2262   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:58   9.0   0.0   0.5  90.4   0.1    2   1442   2354   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:06:59   9.0   0.0   0.5  90.5   0.0    2   1398   2270   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:00   9.2   0.0   0.6  90.2   0.0    2   1649   2461   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:07:01   9.0   0.0   0.5  90.5   0.0    2   1472   2416   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:02   9.0   0.0   0.4  90.5   0.1    2   1422   2426   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:03   8.9   0.0   0.6  90.5   0.0    2   1383   2310   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:04   9.0   0.0   0.4  90.6   0.0    2   1395   2319   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:05   9.1   0.0   0.4  90.5   0.0    2   1391   2284   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:06   9.1   0.0   0.5  90.4   0.0    2   1394   2176   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:07:07   9.0   0.0   0.5  90.5   0.0    2   1449   2386   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:08   9.1   0.0   0.5  90.3   0.1    2   1371   2298   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:09   9.0   0.0   0.4  90.6   0.0    2   1404   2236   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:10   9.1   0.0   0.5  90.4   0.0    2   1512   2448   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:11   9.2   0.0   0.5  90.3   0.0    2   1432   2302   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:12   9.1   0.0   0.4  90.5   0.0    3   1472   2469   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:13   8.9   0.0   0.5  90.6   0.0    2   1431   2260   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:14   9.0   0.0   0.5  90.5   0.0    2   1449   2271   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:15   9.0   0.0   0.5  90.4   0.1    2   1464   2294   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:16   9.1   0.0   0.5  90.4   0.0    2   1466   2290   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:17   9.0   0.0   0.5  90.5   0.0    2   1415   2188   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:18   9.0   0.0   0.5  90.4   0.1    2   1390   2256   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:19   9.1   0.0   0.5  90.3   0.1    2   1470   2432   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:20   9.0   0.0   0.4  90.6   0.0    2   1423   2380   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:21   9.1   0.0   0.5  90.4   0.0    2   1438   2272   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:22   9.0   0.0   0.5  90.5   0.0    2   1392   2168   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:23   9.0   0.0   0.6  90.3   0.1    2   1418   2269   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:24   9.0   0.0   0.5  90.5   0.0    2   1416   2371   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:25   9.0   0.0   0.5  90.5   0.0    2   1460   2427   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:26   9.0   0.0   0.5  90.5   0.0    2   1415   2217   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:27   9.0   0.0   0.5  90.4   0.1    2   1430   2321   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:28   9.0   0.0   0.4  90.5   0.0    3   1454   2351   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:29   8.9   0.0   0.5  90.5   0.1    2   1387   2189   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:07:30   9.1   0.0   0.4  90.5   0.0    2   1418   2289   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:31   9.0   0.0   0.5  90.5   0.0    2   1412   2184   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:32   9.0   0.0   0.5  90.5   0.0    2   1453   2320   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:33   9.1   0.0   0.4  90.4   0.1    2   1457   2311   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:34   9.0   0.0   0.5  90.5   0.0    2   1455   2248   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:35   9.0   0.0   0.5  90.4   0.1    2   1441   2318   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:36   9.0   0.0   0.4  90.6   0.0    2   1315   2140   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:37   9.0   0.0   0.5  90.5   0.0    2   1449   2265   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:38   9.0   0.0   0.6  90.4   0.0    2   1396   2200   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:39   9.0   0.0   0.5  90.4   0.1    2   1443   2315   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:40   9.0   0.0   0.4  90.6   0.0    2   1338   2307   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:41   9.0   0.0   0.5  90.5   0.0    2   1445   2298   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:07:42   9.0   0.0   0.5  90.5   0.0    2   1429   2325   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:43   9.1   0.0   0.5  90.3   0.1    2   1501   2457   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:07:44   9.1   0.0   0.5  90.4   0.0    2   1381   2251   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:07:45   9.0   0.0   0.5  90.4   0.1    2   1438   2243   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:46   9.0   0.0   0.4  90.6   0.0    2   1402   2242   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:07:47   9.0   0.0   0.5  90.5   0.0    2   1445   2269   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:48   8.9   0.0   0.5  90.6   0.0    2   1360   2242   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:07:49   9.0   0.0   0.6  90.3   0.1    2   1401   2242   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:50   9.0   0.0   0.4  90.6   0.0    2   1472   2298   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:51   9.0   0.0   0.5  90.5   0.0    2   1404   2282   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:52   9.0   0.0   0.5  90.4   0.1    2   1342   2184   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:07:53   9.0   0.0   0.5  90.5   0.0    2   1398   2269   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:54   9.0   0.0   0.5  90.4   0.1    2   1467   2249   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:55   9.0   0.0   0.4  90.6   0.0    2   1488   2224   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:56   8.9   0.0   0.5  90.6   0.0    3   1347   2228   14   14    7   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:57   9.0   0.0   0.5  90.5   0.0    3   1438   2230   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:07:58   9.0   0.0   0.4  90.6   0.0    5   1344   2222    8    8   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:07:59   9.0   0.0   0.4  90.5   0.1    3   1397   2262   13   13   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:00   9.2   0.0   0.4  90.3   0.1    2   1584   2448   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:01   9.1   0.0   0.5  90.4   0.0    2   1475   2317   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:02   9.0   0.0   0.5  90.5   0.0    3   1407   2169   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:03   9.0   0.0   0.5  90.5   0.0    2   1429   2279   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:04   9.1   0.0   0.5  90.3   0.1    2   1405   2202   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:05   8.9   0.0   0.5  90.6   0.0    2   1407   2132   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:06   9.0   0.0   0.5  90.5   0.0    3   1405   2286   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:07   9.1   0.0   0.5  90.4   0.0    2   1432   2286   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:08   9.0   0.0   0.5  90.4   0.1    2   1434   2231   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:09   8.9   0.0   0.5  90.5   0.1    2   1459   2346   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:10   9.1   0.0   0.5  90.4   0.0    2   1423   2351   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:11   9.2   0.0   0.5  90.3   0.0    2   1499   2335   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:12   9.1   0.0   0.5  90.4   0.0    2   1420   2317   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:13   9.0   0.0   0.4  90.6   0.0    2   1439   2365   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:14   8.9   0.0   0.5  90.5   0.1    2   1384   2259   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:15   9.0   0.0   0.5  90.5   0.0    3   1524   2394   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:08:16   9.0   0.0   0.5  90.5   0.0    2   1421   2291   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:17   9.5   0.0   0.6  89.8   0.1    2   1599   2370   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:18   9.0   0.0   0.4  90.6   0.0    2   1487   2399   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:19   9.1   0.0   0.4  90.3   0.2    3   1420   2275   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:20   9.1   0.0   0.4  90.5   0.0    2   1372   2236   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:21   9.0   0.0   0.4  90.6   0.0    2   1381   2285   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:22   9.0   0.0   0.6  90.4   0.0    2   1444   2244   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:23   9.0   0.0   0.4  90.6   0.0    3   1504   2410   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:24   9.1   0.0   0.4  90.3   0.2    2   1439   2368   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:25   9.0   0.0   0.5  90.5   0.0    2   1372   2282   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:26   9.0   0.0   0.4  90.6   0.0    2   1454   2340   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:27   9.0   0.0   0.6  90.4   0.0    3   1403   2259   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:08:28   8.9   0.0   0.5  90.6   0.0    2   1376   2196   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:29   9.0   0.0   0.5  90.3   0.2    2   1444   2356   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:30   8.3   0.0   0.4  91.3   0.0    2   1370   2192   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:31   8.9   0.0   0.5  90.6   0.0    2   1463   2379   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:32   9.0   0.0   0.4  90.6   0.0    2   1399   2236   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:33   6.7   0.0   0.5  92.7   0.1    2   1277   1831   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:08:34   7.3   0.0   0.5  92.1   0.1    1   1284   1914   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:08:35   7.2   0.0   0.3  92.5   0.0    2   1324   1984   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:36   4.8   0.0   0.5  94.7   0.0    3   1179   1629   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:37   9.0   0.0   0.5  90.5   0.0    2   1458   2325   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:38   8.5   0.0   0.4  91.1   0.0    2   1393   2172   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:08:39   8.6   0.0   0.5  90.8   0.1    2   1443   2264   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:40   9.1   0.0   0.4  90.5   0.0    2   1395   2160   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:41   8.8   0.0   0.5  90.7   0.0    2   1455   2267   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:42   7.9   0.0   0.5  91.6   0.0    2   1379   2130   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:43   7.4   0.0   0.5  92.0   0.1    2   1357   2060   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:44   7.5   0.0   0.4  92.1   0.0    2   1319   1976   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:45   7.8   0.0   0.4  91.7   0.1    1   1377   2153   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:08:46   4.8   0.0   0.5  94.7   0.0    2   1218   1788   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:47   7.9   0.0   0.5  91.6   0.0    2   1381   2102   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:48   7.9   0.0   0.4  91.6   0.0    2   1352   2139   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:49   8.4   0.0   0.5  91.0   0.1    2   1430   2281   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:50   9.1   0.0   0.4  90.5   0.0    2   1450   2474   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:51   8.9   0.0   0.5  90.5   0.1    2   1433   2250   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:08:52   9.1   0.0   0.4  90.5   0.0    2   1380   2263   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:53   9.0   0.0   0.5  90.5   0.0    2   1410   2286   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:54   9.1   0.0   0.4  90.4   0.1    2   1443   2254   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:55   9.1   0.0   0.5  90.4   0.0    2   1436   2268   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:56   8.9   0.0   0.5  90.6   0.0    2   1384   2313   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:57   8.4   0.0   0.5  91.0   0.1    2   1370   2261   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:58   8.2   0.0   0.5  91.3   0.0    2   1414   2289   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:08:59   8.4   0.0   0.5  91.1   0.0    2   1344   2159   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:09:00   6.6   0.0   0.5  92.8   0.1    2   1502   2069   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:09:01   7.7   0.0   0.5  91.8   0.0    1   1371   2130   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:09:02   4.6   0.0   0.6  94.8   0.0    2   1109   1650   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:03   9.3   0.0   0.5  90.2   0.0    2   1485   2416   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:04   9.1   0.0   0.5  90.4   0.0    2   1482   2315   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:05   9.0   0.0   0.5  90.4   0.1    2   1427   2261   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:06   9.0   0.0   0.4  90.6   0.0    2   1387   2225   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:07   9.0   0.0   0.5  90.5   0.0    2   1400   2208   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:08   8.9   0.0   0.5  90.6   0.0    2   1421   2309   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:09   6.2   0.0   0.5  93.3   0.0    2   1289   1913   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:09:10   8.3   0.0   0.5  91.1   0.1    2   1411   2176   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:11   9.4   0.0   0.5  90.0   0.1    1   1467   2367   14   14   14   0.00E  0.91 GHz  0.80 GHz  2.13 GHz
10:09:12   8.8   0.0   0.5  90.7   0.0    2   1403   2338   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:13   6.0   0.0   0.4  93.6   0.0    2   1276   1805   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:14   9.0   0.0   0.5  90.5   0.0    2   1455   2445   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:09:15   9.0   0.0   0.4  90.5   0.1    2   1417   2115   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:16   9.0   0.0   0.6  90.4   0.0    2   1438   2293   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:17   8.8   0.0   0.4  90.7   0.0    2   1356   2204   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:18   8.8   0.0   0.5  90.6   0.1    2   1447   2314   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:19   9.1   0.0   0.4  90.5   0.0    2   1419   2160   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:20   8.7   0.0   0.6  90.6   0.1    2   1476   2357   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:21   9.0   0.0   0.5  90.5   0.0    2   1423   2250   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:22   9.0   0.0   0.4  90.6   0.0    3   1466   2336   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:23   9.0   0.0   0.4  90.6   0.0    2   1425   2253   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:24   9.1   0.0   0.5  90.3   0.1    2   1352   2232   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:09:25   7.9   0.0   0.6  91.5   0.0    2   1327   2003   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:26   9.0   0.0   0.5  90.5   0.0    3   1500   2438   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:27   9.0   0.0   0.5  90.5   0.0    2   1402   2261   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:28   9.0   0.0   0.5  90.4   0.1    2   1435   2244   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:29   9.0   0.0   0.5  90.5   0.0    2   1425   2181   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:09:30   9.0   0.0   0.5  90.4   0.1    2   1443   2281   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:31   9.0   0.0   0.4  90.6   0.0    2   1423   2392   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:32   8.0   0.0   0.4  91.6   0.0    1   1344   2037   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:09:33   2.6   0.0   0.5  96.9   0.0    1   1075   1459   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:09:34   4.7   0.0   0.4  94.9   0.0    1   1213   1738   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:09:35   7.3   0.0   0.5  92.0   0.2    2   1382   2069   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:36   8.0   0.0   0.4  91.6   0.0    2   1377   2270   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:09:37   9.0   0.0   0.5  90.5   0.0    2   1463   2394   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:09:38   8.7   0.0   0.4  90.8   0.1    1   1374   2235   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.13 GHz
10:09:39   7.2   0.0   0.4  92.4   0.0    2   1330   2009   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:40   8.5   0.0   0.6  90.8   0.1    1   1378   2137   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
